Lemma#PoS	AFRAID	AMUSED	ANGRY	ANNOYED	DONT_CARE	HAPPY	INSPIRED	SAD
built#a	0.031172428	0.07845778	0.221829643	0.083168641	0.274304891	0.156095417	0.084938871	0.070032329
built-in#a	0.032883958	0.218142716	0.058269757	0.120735214	0.188419424	0.211829022	0.143130529	0.02658938
built-up#a	0.348038397	0.157901919	0	0.007208675	0.295276993	0.047390588	0.144183428	0
bulb#n	0.004830994	0.191668775	0.032037033	0.076367384	0.074300113	0.225675434	0.35247544	0.042644826
bulbous#a	0	0	0	0	0	1	0	0
bulbul#n	0.383837299	0	0	0	0.242402423	0.205132634	0.118364834	0.05026281
bulgaria#n	0.119403739	0.041136622	0.05787284	0.009380338	0.095143146	0.09785309	0.199671421	0.379538804
bulgarian#a	0.177777145	0.077348276	0.134292173	0.113633041	0	0.12919599	0.025557441	0.342195934
bulgarian#n	0	0	0	0	0	0.233761297	0	0.766238703
bulge#n	0	0.063003923	0.089989966	0.009285458	0	0.107622469	0.589900814	0.140197371
bulge#v	0.01699959	0.284289794	0.204150887	0.058970739	0.048581709	0.127105445	0.057815384	0.202086452
bulging#a	0.419072086	0.289823174	0	0.051741305	0.063432955	0.018421883	0.05604763	0.101460967
bulimia#n	0.11730307	0.026480662	0.014754843	0.008138371	0	0.524964151	0.064124918	0.244233985
bulk#n	0.108199167	0.135884466	0.113413001	0.097024686	0.081220359	0.193399677	0.119972406	0.150886238
bulk#v	0.006797133	0.258460711	0.281196653	0.026260534	0.146249455	0.109856962	0.039090705	0.132087848
bulky#a	0.121826035	0.274503845	0.008054356	0.033615193	0.089765622	0.219477726	0.170834747	0.081922476
bull#n	0.038340388	0.193159791	0.061231918	0.047257731	0.153049982	0.220860212	0.145244496	0.140855482
bull#v	0	0	0	0	0	0.264270546	0.735729454	0
bulldog#n	0.06952133	0.377535643	0.044132328	0.017089352	0.127725126	0.142225174	0.054593919	0.167177127
bulldoze#v	0.486061841	0	0.022731518	0.01887124	0.050214843	0.221444051	0.200676506	0
bulldozer#n	0.175847183	0.006915013	0.477688086	0.023022744	0	0.040989034	0.012195783	0.263342157
bullet#n	0.195074334	0.059868673	0.229637248	0.069890014	0.055695359	0.06955622	0.068051383	0.252226768
bulletin#n	0.422958098	0.044947826	0.048531148	0.067472707	0.113819864	0.070089853	0.04146752	0.190712985
bulletin#v	0.735033143	0	0.024036694	0.023813551	0.021781485	0.083779311	0.010635875	0.100919941
bulletproof#a	0	0.184173713	0.072822908	0.103156467	0.092750684	0.224874788	0.162687264	0.159534176
bullfight#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
bullfighter#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
bullhead#n	0	0	0.148929479	0.017602599	0.340872022	0.330418909	0.162176991	0
bullhorn#n	0	0	0.248080124	0.39351062	0	0.05256857	0	0.305840687
bullion#n	0	0	0	0	0	1	0	0
bullish#a	0.124053779	0.168570523	0.061542223	0.08299931	0.150195955	0.219828349	0.134742454	0.058067406
bullock#n	0.007621206	0.064660155	0.060046991	0.052672471	0.438288155	0.27030485	0.058754241	0.047651931
bullpen#n	0	0	0	0	0	1	0	0
bullshit#n	0	0.048071138	0.633909497	0.221607435	0.036676112	0	0.017908905	0.041826911
bully#a	0.00372944	0.097319046	0.210206203	0.064604046	0.006423355	0.141141663	0.314374368	0.162201879
bully#n	0.098277131	0.178325281	0.097268631	0.105745614	0.028799346	0.104142671	0.266743142	0.120698183
bully#v	0.036574667	0.055894284	0.102607126	0.146124453	0.052000017	0.079749842	0.463177775	0.063871835
bullying#a	0.052486614	0.174290728	0.232193209	0.097763899	0.040449505	0.21837649	0.111818167	0.072621388
bullying#n	0.0092299	0.03193865	0.104882167	0.11482189	0.025929856	0.081365713	0.579418198	0.052413625
bulrush#n	0	0	0	0	0	1	0	0
bulwark#n	0	0.177535796	0.128617351	0.158171524	0.093976569	0.039128111	0.261486779	0.141083868
bum#a	0.0250003	0.233369206	0.012013092	0.102890016	0.081223297	0.050576588	0.141336373	0.353591128
bum#n	0.009061893	0.15516996	0.006400682	0.102922595	0.163881947	0.069989219	0.221590475	0.270983228
bum#v	0.07729651	0.198538776	0.012328089	0.253406233	0.138649711	0.083245137	0.088728671	0.147806873
bumblebee#n	0.544832937	0.298229113	0	0.010238204	0.022873112	0.095006612	0.006092136	0.022727887
bumbling#a	0	0	0	0	0	1	0	0
bump#n	0.079287187	0.196019253	0.072884657	0.125544194	0.199713923	0.110735753	0.106742991	0.109072041
bump#v	0.041664274	0.122642369	0.215064318	0.110638057	0.101601509	0.220010255	0.08172554	0.106653678
bumper#n	0.018477661	0.148231521	0.040780153	0.027956953	0.422946931	0.032230617	0.19702964	0.112346524
bumper-to-bumper#a	0.049976259	0.258740146	0.099531677	0.055561169	0.107595005	0.023156585	0.087290598	0.318148561
bumpkin#n	0	0	0	0	0	1	0	0
bumpy#a	0.067187933	0.219345969	0.017636982	0.033149989	0.033183946	0.189684462	0.37832437	0.061486348
bun#n	0.076799632	0.310308913	0.037346934	0.081377438	0.093638569	0.17679912	0.088665967	0.135063427
bunch#n	0.076692403	0.181255338	0.068901925	0.117923988	0.17076668	0.137612312	0.18127894	0.065568414
bunch#v	0	0.000665945	0.0018553	0.235639193	0.003810646	0.270660248	0.486789226	0.000579442
bundesbank#n	0.291028681	0	0	0.41802675	0	0	0.290944568	0
bundle#n	0.092120768	0.246622826	0.214096869	0.048841602	0.189589403	0.091864097	0.087551379	0.029313056
bundle#v	0.016097465	0.219156621	0.069592338	0.010878549	0.403011505	0.180005264	0.048002389	0.053255868
bundled-up#a	0	0	0	0	0.369212522	0.029186233	0.311031245	0.29057
bundling#n	0	0.515607585	0	0	0.484392415	0	0	0
bung#n	0.640416387	0.050123827	0.061442616	0.001763283	0.058098416	0.146221372	0.00213746	0.03979664
bungalow#n	0.003205708	0.105711012	0.002688177	0.301990466	0.047843315	0.214778949	0.029337454	0.294444919
bungee#n	0	0.055033004	0	0.010570898	0.104969256	0.185832397	0.595709983	0.047884462
bungle#v	0.147943295	0.135391637	0.135548587	0.269091028	0.021160062	0.118035326	0.034810015	0.13802005
bungled#a	0.07315447	0.106417074	0.255788019	0.277893666	0.039900255	0.065019082	0.007157446	0.174669989
bungling#a	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
bunk#n	0.042990673	0.079383491	0.495858442	0.005010344	0.027750817	0.058496434	0.190754448	0.099755352
bunk#v	0.010728204	0.045216006	0.053977436	0.02977249	0.018477593	0.020762749	0.242178813	0.57888671
bunker#n	0.008314163	0.136533897	0.296214877	0.017715042	0.002673029	0.235670087	0.096413124	0.20646578
bunker#v	0	0.765622433	0	0	0	0.234377567	0	0
bunny#n	0.076228845	0.395560807	0.020241383	0.022784026	0.120923124	0.218283205	0.117341204	0.028637406
buns#n	0	0.24277426	0	0	0.245151822	0.22733089	0.172910635	0.111832393
bunt#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
bunt#v	0	0.31228323	0	0	0.472509003	0.038363025	0.176844743	0
buntal#n	0	0	0	0	0	0.139332187	0.860667813	0
bunting#n	0.211589029	0.106553189	0.02092538	0.051161795	0.054056952	0.147731303	0.239220278	0.168762075
bunuel#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
buoy#n	0.162990085	0.101103911	0.282024477	0.070878317	0	0.137913314	0.016323759	0.228766137
buoy#v	0.12072569	0.089707628	0.114545438	0.070642636	0.074105598	0.246897955	0.19422466	0.089150395
buoyancy#n	0.069239064	0.016321371	0.493231348	0.065300993	0.210678036	0.017053344	0.029115569	0.099060277
buoyant#a	0.263394475	0.207168434	0.079984917	0.028347253	0.00637686	0.153014551	0.224546067	0.037167443
bur#n	0	0	0.063568312	0.574486512	0.040173689	0.283828444	0.019616768	0.018326275
burbank#n	0.200757905	0.327616815	0	0.042338629	0	0.144225802	0	0.28506085
burberry#n	0.037879404	0.106033789	0.066704693	0	0.28766833	0.30105193	0.105425237	0.095236617
burden#n	0.135660358	0.085439911	0.134210242	0.163004314	0.112132881	0.127861933	0.140571675	0.101118685
burden#v	0.065421741	0.117264036	0.158973568	0.117881442	0.08362295	0.077887262	0.143210415	0.235738588
burdened#a	0	0	0.1812522	0.021422957	0.372278261	0.243263521	0.181783062	0
burdensome#a	0.105875378	0.039626849	0.167073807	0.231015612	0.164346871	0.058104801	0.1011181	0.132838582
bureau#n	0.233264606	0.078835962	0.130459538	0.116420204	0.100838279	0.112559188	0.067969457	0.159652764
bureaucracy#n	0.059674798	0.101807105	0.109174419	0.105478127	0.066481058	0.160241414	0.304396065	0.092747014
bureaucrat#n	0.07143423	0.234581667	0.174103502	0.169669666	0.070048641	0.094095189	0.12398532	0.062081786
bureaucratic#a	0.196649534	0.09308588	0.126298246	0.151631113	0.021944586	0.139621369	0.178291241	0.092478031
burg#n	0	0.075916599	0.084359344	0.036468996	0.354760285	0.283402165	0.124626166	0.040466444
burgeon#v	0.796212535	0.171120411	0	0	0	0.032667053	0	0
burger#n	0.050654271	0.436266746	0.031973676	0.057730699	0.13490677	0.177685818	0.080725374	0.030056646
burgess#n	0	0.16880005	0.45932272	0.195658951	0	0.006347982	0.019313409	0.150556887
burgh#n	0	0.059406264	0.002968413	0.013033157	0.344416769	0.185798819	0.239385749	0.154990828
burglar#n	0.503213277	0.081310507	0.021921404	0.102271496	0.043173198	0.052194949	0.024437783	0.171477387
burglarize#v	0	0.296592626	0	0	0.431022495	0.272384879	0	0
burglary#n	0.874067534	0.036307068	0.013732425	0	0.029104298	0.00342309	0.018008619	0.025356965
burgoo#n	0.085582084	0.009659893	0.547213326	0.014844001	0.202676738	0.026614372	0.062978889	0.050430696
burgundy#n	0.006810917	0.054641657	0.733749397	0.03249989	0.092818711	0.040877673	0.01401835	0.024583405
burial#n	0.113143291	0.056721695	0.08199295	0.049741267	0.085507159	0.06129855	0.161558387	0.390036701
buried#a	0.216286099	0.021408236	0.124072752	0.189712184	0.017739144	0.008852196	0.015235361	0.406694028
burk#n	0	0	0	1	0	0	0	0
burka#n	0	0.083159655	0.483014652	0.264779236	0.066561511	0.055647777	0.032210597	0.014626573
burke#n	0.099718485	0.035528985	0.0769081	0.060011273	0.28384403	0.183721326	0.055670406	0.204597395
burlap#n	0.040193754	0.108882798	0.554393467	0.134373648	0	0.020369522	0.028169647	0.113617164
burlesque#a	0	0.606277266	0	0	0	0.393722734	0	0
burly#a	0.019696917	0.095097827	0.200817548	0.067494657	0.227283765	0.175323625	0.115521856	0.098763804
burma#n	0.079426263	0.219644248	0.018060932	0.136917364	0.056153741	0.110232846	0.264910253	0.114654352
burmese#a	0.069294376	0.184905425	0.068442099	0.121216979	0.128876717	0.14680884	0.208586654	0.071868912
burmese#n	0.242464654	0.048870848	0	0	0.455052323	0.101799498	0.151812677	0
burn#n	0.147566056	0.039277594	0.208664322	0.059369953	0.131891762	0.067906468	0.079278868	0.266044979
burn#v	0.136961212	0.108716325	0.199474904	0.075461638	0.130161089	0.068495261	0.08650839	0.194221181
burned#a	0.063315404	0.077403657	0.178620642	0.110097086	0.087595036	0.010792292	0.072656019	0.399519865
burned-out#a	0	0.449370288	0	0	0	0.028465616	0.170223962	0.351940134
burner#n	0.062403426	0.222167683	0.12922433	0.111829764	0.17588241	0.086986403	0.056243598	0.155262387
burnett#n	0.087675856	0.106630636	0.009060921	0.055880815	0.05399913	0.232443288	0.211192236	0.243117119
burnham#n	0.010444601	0.135585439	0.264394834	0.051584536	0.089526407	0.16214103	0.159923826	0.126399327
burning#a	0.127106714	0.169688299	0.084173801	0.099801443	0.099463301	0.103752679	0.133372349	0.182641414
burning#n	0.090174725	0.108189916	0.197240935	0.082103347	0.181521836	0.093853814	0.139141192	0.107774234
burnish#v	0.211605883	0.015810076	0.278036649	0.12188348	0.097132348	0.047912214	0.145362637	0.082256713
burnished#a	0.401173394	0.543378978	0	0	0	0.055447628	0	0
burns#n	0.06255429	0.182894849	0.057891249	0.045777841	0	0.07224407	0.308781298	0.269856402
burnt#a	0.001132525	0.13092691	0.091145202	0.2286649	0.04198157	0.2466612	0.150999306	0.108488387
burnt-out#a	0.867352316	0	0	0	0	0.019591337	0	0.113056347
burp#n	0	0.004720377	0.009863106	0	0.02025807	0.369829565	0.0318742	0.563454682
burp#v	0	0.276450014	0	0	0.438614359	0.155024337	0.12991129	0
burqa#n	0.344174822	0	0	0	0	0.116219172	0.340393469	0.199212537
burr#n	0	0	0	0	0	0	0	1
burrito#n	0.303113827	0.327928057	0	0.070099128	0	0.086422756	0.212436232	0
burroughs#n	0.024087264	0.305532876	0.017673782	0.131663194	0.329355587	0.086177533	0.105509764	0
burrow#n	0.029403535	0.0547612	0.5727387	0.002549985	0.053807999	0.248099778	0.038638803	0
bursa#n	0	0.449537745	0	0	0	0.550462255	0	0
bursar#n	0	1	0	0	0	0	0	0
bursary#n	0	0	0.442667775	0	0	0.349953216	0	0.207379009
burst#n	0.089909389	0.252319553	0.078611985	0.102194501	0.11235551	0.203187792	0.096059153	0.065362116
burst#v	0.111638206	0.123036982	0.104424951	0.078221794	0.086453722	0.082368191	0.091429483	0.322426672
burt#n	0	0.139032585	0.721013215	0.0128374	0	0.018873428	0.01735712	0.090886251
burton#n	0.140759535	0.236772489	0.033828913	0.144684096	0.164961383	0.110240288	0.109620071	0.059133224
burundi#n	0.081506062	0.188486903	0.141577367	0.176707724	0	0.105773591	0.141278076	0.164670278
bury#v	0.13312168	0.085344057	0.081880777	0.057819171	0.055923099	0.083813492	0.112401243	0.389696482
bus#n	0.185843738	0.077891915	0.236207472	0.070675004	0.070632288	0.105401411	0.081933899	0.171414273
bus#v	0.031959133	0.406517427	0.055866038	0.030027504	0.02209412	0.231828499	0.202811575	0.018895704
busboy#n	0	0.062272337	0.390349336	0.023922901	0.029694367	0.228758795	0.115997812	0.149004453
bush#n	0.137560763	0.161147975	0.043034579	0.17421814	0.155256744	0.121418769	0.132662994	0.074700036
bush#v	0	0	0	0	0	0.247374823	0.752625177	0
bushel#n	0.589297736	0	0	0	0	0.162897948	0.247804316	0
bushing#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
bushy#a	0	0	0.344554975	0	0	0	0	0.655445025
busily#r	0	0	0	0	0	0.442491144	0.533489862	0.024018995
business#n	0.117066377	0.135546202	0.082418476	0.107084141	0.13645215	0.153400505	0.168446851	0.099585299
businesslike#a	0	0	0.529635359	0.431658471	0	0.015813052	0.01148905	0.011404068
businessman#n	0.116194854	0.111133368	0.180309174	0.124711107	0.148535014	0.127388492	0.118509707	0.073218283
businessmen#n	0.122099301	0.027010842	0.084426795	0.144853421	0.094903706	0.290556134	0.097127112	0.139022689
businesspeople#n	0.154884108	0.030327805	0.089186238	0.055858797	0	0.051907697	0.059842193	0.557993162
businesswoman#n	0.035417945	0.073042492	0.045688509	0.120307162	0.40817108	0.107048964	0.155066418	0.05525743
busk#v	0	0	0	0	0	0.039037835	0.960962165	0
busload#n	0.048767238	0	0.429389501	0	0	0.010110445	0.061521017	0.450211798
buss#n	0	0.017725128	0.003436061	0.00212748	0.259389255	0.07731707	0.013455593	0.626549413
bust#a	0.0204694	0.139621194	0	0.461391724	0.017627612	0.239586489	0.121303581	0
bust#n	0.097986298	0.221720982	0.022504146	0.028079813	0.224822539	0.146843371	0.203149363	0.054893487
bust#v	0.01024508	0.25854174	0.160096815	0.194081089	0.071976659	0.099552937	0.137430328	0.068075353
bust-up#n	0	0.212347216	0	0	0.405028395	0.346095103	0.036529285	0
busted#a	0.024127897	0.004955701	0.004602138	0.025864151	0.052882145	0.030013237	0.788641442	0.068913288
buster#n	0.040583045	0.276028978	0.090560898	0.113511263	0.089558269	0.336794196	0.050340634	0.002622717
bustle#n	0	0.14609588	0	0.080634396	0.069524767	0.097022943	0.532259767	0.074462248
bustle#v	0.195937202	0.007921336	0.161277932	0.106217854	0.168739735	0.181535929	0.165481652	0.01288836
bustling#a	0.026537788	0.227619997	0.104076357	0.154841116	0.203058821	0.0993132	0.11426879	0.070283931
busty#a	0	0.285898542	0.0121154	0.212565611	0.176514722	0.090389531	0.185507134	0.03700906
busy#a	0.097618524	0.176328527	0.080499819	0.125743813	0.123603087	0.129232011	0.146194535	0.120779683
busy#v	0.003665738	0.407318281	0.066657116	0.15861687	0.076905452	0.077608083	0.147700405	0.061528054
but#r	0.218364385	0.14222117	0.229848299	0.146961635	0.053216273	0.050388698	0.019831903	0.139167637
butch#a	0.050587772	0.049614623	0.061372779	0.158064142	0.047697909	0.094651632	0.099573268	0.438437874
butch#n	0.0255297	0.048173777	0.122979837	0.268312259	0.048593827	0.13393293	0.177012564	0.175465104
butcher#n	0.210502753	0.082398735	0.289084319	0.157498198	0.061982956	0.052835952	0.022916223	0.122780864
butcher#v	0.1668277	0.107927173	0.23313666	0.114584075	0.075117509	0.093468169	0.046097406	0.162841307
butler#n	0.076879656	0.369668115	0.029789166	0.09935854	0.134026972	0.095896413	0.062303715	0.132077423
butt#n	0.016795304	0.251050949	0.152797066	0.147366335	0.124436396	0.095156537	0.119238729	0.093158683
butt#v	0.029497588	0.109997473	0.323778388	0.063560556	0.098576914	0.059295757	0.243074087	0.072219237
butte#n	0.837878369	0	0	0	0	0	0	0.162121631
butter#n	0.129546249	0.287483385	0.021768252	0.051410298	0.224986597	0.102304824	0.100067608	0.082432786
butter#v	0	0.594749881	0	0	0	0.405250119	0	0
buttercup#n	0	0	0	0	0.285703484	0.257385034	0.456911482	0
butterfield#n	0	0.522116815	0	0	0.118707856	0.25216318	0.107012149	0
butterfly#n	0.088451601	0.091695102	0.062527888	0.066773423	0.163743703	0.146049171	0.189756612	0.191002499
buttermilk#n	0	0.599702989	0.00333841	0.008286193	0	0.113294693	0.051896902	0.223480814
buttery#a	0	0.083727127	0	0	0	0.150637903	0.76563497	0
buttery#n	0	0.053292576	0	0	0.053218925	0.236398685	0.657089813	0
buttock#n	0.047091952	0.082661374	0.101245247	0.032702072	0.57105414	0.121341539	0.009981647	0.033922028
button#n	0.131863284	0.140731933	0.13461838	0.185571558	0.121936239	0.107772481	0.08952113	0.087984995
button#v	0.011574219	0.125686683	0.153970343	0.372605903	0.047968958	0.123296092	0.129789846	0.035107956
button-down#a	0	0	0	0	0	0.080350962	0.919649038	0
buttoned#a	0	0.257558828	0.239183353	0.011993368	0.491264452	0	0	0
buttress#n	0.047897318	0.118702933	0.054150812	0.149093299	0.013749228	0.385605771	0.006713733	0.224086907
buttress#v	0.196294386	0.059150144	0.128969065	0.025685689	0.061924468	0.091239521	0.221583033	0.215153694
buttressing#n	0	0.517765805	0	0	0	0	0.482234195	0
buy#n	0.092754562	0.131002396	0.110599887	0.1561165	0.22635319	0.138225767	0.095855676	0.049092023
buy#v	0.099895844	0.163317129	0.143543155	0.134609148	0.144507862	0.116457738	0.103076559	0.094592565
buyback#n	0	0.20633685	0.063816203	0	0.629225251	0.053629554	0.022569789	0.024422352
buyer#n	0.104092155	0.155601273	0.178398081	0.154927542	0.135241164	0.11873883	0.078118976	0.074881979
buying#n	0.095351875	0.206319966	0.129952125	0.113610107	0.072269709	0.167814177	0.137320108	0.077361934
buyout#n	0.065431781	0.253631703	0.091401733	0.042899844	0.20860834	0.130156392	0.083849718	0.12402049
buzz#n	0.061127532	0.195956166	0.03624243	0.250982186	0.185171272	0.147919454	0.056653908	0.065947054
buzz#v	0.015646932	0.234318999	0.085143623	0.117906694	0.235568816	0.114068527	0.104126075	0.093220333
buzzer#n	0	0.050351876	0.056546089	0.087891032	0.138270513	0.245029136	0.201013774	0.22089758
buzzing#a	0.048659602	0.484430137	0.020401989	0.00675191	0.349013422	0.071627275	0	0.019115665
buzzword#n	0.013597452	0.309765445	0.126520923	0.076509002	0.097661559	0.154025869	0.151977748	0.069942002
bw#n	0.004184245	0.323119814	0.119679918	0.238778434	0.05962066	0.049220517	0.018515243	0.18688117
by#r	0.143959784	0.118361364	0.122628317	0.093054405	0.133152259	0.116000348	0.145315846	0.127527676
by-election#n	0.045929363	0.021704147	0	0.038687119	0.097681655	0.491575051	0.227123448	0.077299216
by-product#n	0.000882491	0.060181997	0.079102579	0.217623755	0.035561656	0.267310422	0.217296429	0.122040671
bycatch#n	0	0	0.661947851	0.277207417	0	0.023880229	0.036964504	0
bye#n	0.003619248	0.142259269	0.060719427	0.082303153	0.08970226	0.262709424	0.166212133	0.192475087
bygone#a	0	0.131775321	0	0.821888534	0	0.026102328	0	0.020233817
bygone#n	0.442775587	0.029672021	0.002296256	0	0.362349399	0.137622188	0.025284548	0
bylaw#n	0	0.161999963	0	0	0	0.6871173	0.150882737	0
bypass#n	0.208297587	0.032831467	0.03130963	0.056014488	0.164262725	0.085780255	0.134488318	0.28701553
bypass#v	0.20612116	0.117818367	0.147454549	0.231177264	0.071505029	0.090176	0.080792619	0.054955012
byproduct#n	0.018264682	0.072722276	0.084238139	0.01865226	0.23762033	0.27188691	0.130859648	0.165755754
byrd#n	0.037823239	0.009136123	0	0.002005592	0.460862602	0.146760126	0.034360412	0.309051905
byron#n	0.006628123	0.272790883	0.217606902	0.060576087	0.094921489	0.13516854	0.171187578	0.041120398
byssus#n	0.403226222	0	0	0.263298238	0	0.163915754	0.169559786	0
bystander#n	0.054220348	0.050432043	0.337925313	0.049703852	0.054590881	0.032922261	0.105831684	0.314373619
byte#n	0.052219045	0.304400132	0	0.171026872	0.194035278	0.111498582	0.164208102	0.002611989
byway#n	0	0	0	0	0	0	1	0
byword#n	0	0.08782664	0.033240373	0	0	0.409486237	0.203057079	0.266389671
byzantine#a	0.065962395	0.028402403	0	0.045764059	0.027087192	0.153314359	0.107436822	0.57203277
byzantine#n	0	0.052193965	0.048470199	0.026734847	0.099554109	0.335537431	0.437509449	0
c#n	0.186673784	0.146112784	0.094847571	0.152374647	0.083126533	0.19614895	0.083258419	0.057457312
c-section#n	0.0299338	0.009009902	0.353849778	0.405534435	0	0.162474307	0	0.039197778
c.o.d.#r	0	0	0	0.024385926	0.423767381	0.34492155	0.206925142	0
ca#n	0.043674208	0.070533514	0.302652647	0.200112545	0.102773064	0.153536181	0.059132207	0.067585633
cab#n	0.041612333	0.137600444	0.134048702	0.137234092	0.148592843	0.212827221	0.088139716	0.099944649
cabal#n	0.014723376	0.019361704	0.448528962	0.36499107	0.009244804	0.09717569	0.045974393	0
cabana#n	0	0.009389658	0.016671123	0.018499165	0.311720615	0.31909849	0.194151842	0.130469107
cabaret#n	0.110252934	0.17460565	0.042374595	0	0.110187306	0.203399691	0.117352951	0.241826873
cabbage#n	0.024391381	0.347632504	0.063734318	0.02786337	0.053017176	0.076824825	0.162354233	0.244182192
cabby#n	0	0.164119438	0.071722529	0.62307318	0	0.073884357	0	0.067200496
caber#n	0.002340658	0	0.696198647	0.008119628	0.002015702	0.112322973	0.000984265	0.178018127
cabernet#n	0	0.150220857	0	0.115419425	0	0.216272804	0.518086914	0
cabin#n	0.10727499	0.238547339	0.094025045	0.045909787	0.167083781	0.074299315	0.081321482	0.19153826
cabinet#n	0.137008445	0.127154816	0.102804189	0.155489336	0.100307326	0.112496769	0.135399831	0.129339288
cable#n	0.104739303	0.185455585	0.10980622	0.105698296	0.200307912	0.121768176	0.098160239	0.074064268
cable#v	0.432299738	0.138767649	0.029638983	0.015870578	0.049480989	0.160312837	0.039051174	0.134578051
cabot#n	0	1	0	0	0	0	0	0
cabotage#n	0	0	0	0.243995465	0.017275108	0.557656463	0.173192473	0.007880491
cacao#n	0	0.352971617	0.014205379	0.026592339	0.006289958	0.308089592	0.291733105	0.000118011
cache#n	0.013798956	0.128029269	0.26138637	0.179899571	0.038742274	0.151845277	0.119981644	0.10631664
cachet#n	0	0.700006134	0	0	0	0	0	0.299993866
cackle#v	0	0.868976667	0	0	0	0.131023333	0	0
cacophony#n	0.026216321	0.087085255	0.229969519	0.002886055	0.327454069	0.088010183	0.097763422	0.140615177
cactus#n	0	0	0.117246168	0.19400942	0.498830512	0.080059984	0	0.109853915
cad#n	0	0.269465512	0.136769069	0.153272928	0.07516748	0.053989856	0.157655351	0.153679805
cadastral#a	0	0	0	0	0	0	0	1
cadaver#n	0.209594334	0.010697335	0.164029094	0.017716507	0.005162923	0.006750347	0.026681006	0.559368454
cadaverous#a	0	0.23585305	0.552326861	0.094546092	0.039118533	0.012556686	0.04775384	0.017844938
caddie#n	0	0.047332943	0	0	0.195611556	0.205996429	0.551059072	0
cadence#n	0	0.360809335	0.002448114	0.01215282	0.172186571	0.251069859	0.201333302	0
cadenza#n	0	1	0	0	0	0	0	0
cadet#n	0.032412846	0.049857123	0.156080241	0.031129827	0.039566462	0.201676547	0.410934961	0.078341992
cadetship#n	0.377038827	0	0.045167078	0	0.09276975	0.193558492	0.249146513	0.042319339
cadiz#n	0.140781758	0.038416954	0.2300108	0.093814843	0.189786411	0.097730767	0.035517029	0.173941437
cadmium#n	0.304192783	0	0.589881779	0.065951861	0	0	0.039973578	0
cadre#n	0.27331305	0.076687037	0.133279214	0.041394286	0.305781131	0.052890728	0.095524676	0.021129878
caesar#n	0.029633706	0.25482895	0.199502153	0.096561627	0.166395549	0.120493036	0.079648377	0.052936603
caesarean#a	0	0.21661449	0	0.076329484	0.279167392	0.075217077	0.352671557	0
caesarian#a	0	0.218193222	0	0	0.281202023	0.429203224	0.071401531	0
caesium#n	0.019066477	0.093257125	0.149672299	0	0.016419458	0.007466533	0	0.714118108
cafe#n	0.100385175	0.183940185	0.089119809	0.04292039	0.259138194	0.143515948	0.116141354	0.064838945
cafeteria#n	0	0.11123809	0.034973336	0	0.066126231	0.169594748	0.279845655	0.338221939
caffeine#n	0.206346596	0.284836138	0	0.158700558	0.044042105	0.101522761	0.152538708	0.052013134
cage#n	0.007268119	0.241486568	0.105078261	0.024716592	0.168334446	0.151380169	0.099160227	0.202575617
cage#v	0.006449129	0.004367589	0.110863572	0.002237171	0	0.088690065	0	0.787392474
cager#n	0.004025406	0.113595059	0.105557803	0.156806985	0.153157877	0.253685944	0.048004503	0.165166422
cagey#a	0.015820399	0.228159409	0.235477674	0.313534406	0.013624036	0.029043833	0	0.164340244
caiman#n	0	0	0.516275319	0	0	0	0	0.483724681
cain#n	0.088400705	0.098375985	0.041490432	0.437994784	0.114146509	0.192046119	0.025678246	0.00186722
cairo#n	0.307132731	0.07635359	0.111197233	0.086737708	0.07605102	0.080976209	0.040107233	0.221444276
cajole#v	0	0.14782204	0.085266814	0.500889258	0	0.266021887	0	0
cajun#n	0	0	0	0	0	0.374018222	0.625981778	0
cake#n	0.026704855	0.218593521	0.047599771	0.111008581	0.090463328	0.241745796	0.174262504	0.089621644
cake#v	0.030583861	0.102165897	0.097736603	0.318731316	0.024739417	0.148766982	0.079445668	0.197830257
cakewalk#n	0	0.257378525	0	0.011984972	0.490920545	0	0.239715958	0
calabash#n	0	1	0	0	0	0	0	0
calabria#n	0	0	0	0.135783852	0	0.027050223	0.289002865	0.54816306
calamari#n	0	0	0	0	0	0.434936671	0.565063329	0
calamitous#a	0.273046658	0.000640119	0.124586687	0.309263236	0.030592843	0.069129835	0.153376974	0.039363647
calamity#n	0.293486792	0.044186338	0.087436515	0.06596722	0.076958107	0.102406171	0.083551419	0.246007436
calcium#n	0.018268083	0.240293137	0.187408295	0.013505281	0.155330322	0.117934837	0.190112471	0.077147574
calculate#v	0.119989447	0.142740573	0.094645496	0.099444191	0.161794176	0.071441834	0.130170893	0.179773391
calculated#a	0.04579519	0.315811478	0.109641703	0.118465325	0.046943998	0.09688762	0.071504819	0.194949866
calculating#a	0.19568696	0.30476158	0.011448502	0.006314683	0.003919059	0.414843928	0.061237507	0.001787781
calculation#n	0.0811034	0.203268563	0.124618011	0.153837109	0.052602237	0.16986493	0.11282932	0.101876431
