Lemma#PoS	AFRAID	AMUSED	ANGRY	ANNOYED	DONT_CARE	HAPPY	INSPIRED	SAD
extreme#a	0.204066342	0.106371339	0.105407725	0.098422833	0.099362267	0.094343397	0.125583133	0.166442964
extreme#n	0.157064632	0.235796274	0.051074495	0.146356475	0.10042347	0.063077144	0.12516239	0.12104512
extremely#r	0.14039248	0.150384078	0.114339228	0.098204006	0.130420292	0.110674296	0.128427003	0.127158617
extremism#n	0.211422002	0.117966813	0.130294248	0.10825889	0.105480139	0.076596205	0.096771183	0.153210521
extremist#a	0.284191242	0.081769662	0.173167083	0.060075485	0.080722206	0.074580188	0.021360301	0.224133832
extremist#n	0.179665939	0.149974048	0.246153617	0.11052126	0.056558223	0.062575499	0.06202043	0.132530984
extremity#n	0.427287309	0	0.020407962	0.087686852	0.128666416	0.185659534	0.130818431	0.019473495
extricate#v	0.05869283	0.001875197	0.383512955	0.142021075	0.093496586	0.04260279	0.01470432	0.263094246
extrication#n	0.153996948	0.003026769	0.498739209	0.019290984	0.130144343	0.000946481	0.002330992	0.191524274
extrovert#a	0	0.761786668	0	0	0	0.238213332	0	0
extroverted#a	0	0.340441806	0.047199397	0.425883777	0.071221973	0.060546477	0.0096684	0.045038169
exuberance#n	0	0.137670694	0	0.073723182	0.113592912	0.236907801	0.276858956	0.161246456
exuberant#a	0	0.071543725	0	0.035018487	0.118560841	0.32308649	0.451790457	0
exuberantly#r	0	0	0	0	0	1	0	0
exude#v	0.055152761	0.170436185	0.04495311	0.06647813	0.150520882	0.171435148	0.259947408	0.081076376
exult#v	0.031610229	0.390451516	0.033385457	0.145910326	0.273998582	0.043873142	0.072830127	0.007940621
exultation#n	0	0.040465159	0	0.064475814	0.333910022	0.329650856	0.231498149	0
exulting#a	0	0.074217156	0.068805704	0.019709241	0	0	0.771612762	0.065655138
eye#n	0.111943917	0.154052713	0.079200955	0.107440421	0.126036443	0.134258512	0.181291402	0.105775637
eye#v	0.095442597	0.153477036	0.132951156	0.164663758	0.122759911	0.146694107	0.110095117	0.073916319
eye-catching#a	0	0.199514303	0.065970159	0.15803115	0.18720345	0.19475354	0.058133678	0.13639372
eye-popping#a	0.278838561	0.055771948	0.042573256	0.084515538	0.103459564	0.229058216	0.205782916	0
eyeball#n	0	0.39299978	0	0.035514336	0	0.23645844	0.137857222	0.197170222
eyebrow#n	0.070155426	0.203057895	0.051723648	0.14092335	0.23829642	0.119082778	0.106933064	0.069827418
eyed#a	0.005598428	0.076205398	0.050181017	0.083233676	0.157613604	0.205680726	0.2952651	0.12622205
eyeful#n	0.044797578	0.31868011	0.031202616	0.061288326	0.436427661	0.107603709	0	0
eyeglass#n	0.200319199	0.142374285	0.052382497	0.040832558	0	0.098228017	0.184679482	0.281183962
eyelash#n	0.058433878	0.183991229	0.0397944	0.242269232	0.264348651	0.056609126	0.041655026	0.112898458
eyelid#n	0.238748974	0.102498888	0.020146194	0.052864572	0.424501272	0.049250978	0.108633382	0.00335574
eyeliner#n	0.088192758	0.186850945	0.086684839	0.153607976	0.274856242	0.112542108	0.081743206	0.015521926
eyepatch#n	0	0	0.745402114	0	0	0.254597886	0	0
eyes#n	0.124049	0.208149057	0.053463984	0.060005186	0.031265633	0.171421667	0.15977918	0.191866293
eyeshadow#n	0.073805571	0.088396784	0.081951443	0.148060507	0.441718473	0.092860884	0.073206338	0
eyesight#n	0.149172104	0.100719798	0.057008318	0.116093632	0.109734906	0.123098577	0.173290145	0.170882521
eyesore#n	0	0.019823638	0.182504027	0.01177009	0.035241804	0.099713448	0.57736324	0.073583754
eyewitness#n	0.237145217	0.056721945	0.222187672	0.068564505	0.086756735	0.034553005	0.084823891	0.209247031
eyre#n	0	0	0	0	0.208149272	0.733571992	0.058278736	0
ezekiel#n	0	0	0.058441845	0	0	0.184802711	0.407344639	0.349410805
ezra#n	0	0.190512886	0.00955533	0.134162885	0.355541758	0.198532574	0.083032293	0.028662274
f#n	0.123778655	0.138693714	0.137942572	0.134593049	0.121366179	0.123465478	0.140186403	0.07997395
fa#n	0.129781466	0.240086804	0.043782425	0.086289691	0.056915336	0.15837991	0.156653371	0.128110998
faa#n	0.117273793	0.052817549	0.029437532	0.290338002	0.106256928	0.255144483	0.080962068	0.067769646
fab#a	0.016942666	0.273189522	0.012710745	0.132769899	0.116308401	0.177157238	0.22645522	0.044466309
faberge#n	0	0.115284603	0.124691898	0	0	0.36049895	0.399524549	0
fabian#a	0.08587531	0.025837618	0.234835858	0.081965892	0.158058509	0.147288021	0.121659026	0.144479766
fabian#n	0.410819961	0.061854828	0.072343753	0.097394504	0.094698625	0.080572713	0.0524639	0.129851715
fabiana#n	0.206367785	0	0.165790128	0	0.367228883	0.055920523	0.20469268	0
fable#n	0	0.69525648	0.023974372	0.010301089	0	0.125340923	0.139407979	0.005719157
fabled#a	0.162265167	0.258428836	0.07494087	0.066140506	0.097799624	0.138251627	0.077098338	0.125075032
fabric#n	0.018666966	0.145705769	0.038187671	0.094799333	0.237349858	0.150164166	0.225832892	0.089293346
fabricate#v	0.132496728	0.116954811	0.298996518	0.170510064	0.085882567	0.038478629	0.063888514	0.092792169
fabricated#a	0.02715249	0.032697302	0.405792811	0.273960185	0.161599258	0.037554348	0.022241653	0.039001954
fabrication#n	0.050017175	0.059737344	0.25245791	0.240355198	0.217243971	0.031376214	0.014968368	0.13384382
fabricator#n	0	0.216487597	0	0	0	0.616789781	0.166722622	0
fabulous#a	0.089563788	0.230023825	0.015573237	0.06447759	0.123861613	0.123436057	0.314946766	0.038117123
fabulously#r	0.023599477	0.375756317	0.00469645	0.131470743	0.160768756	0.047675086	0.214697186	0.041335985
facade#n	0.14109369	0.170319218	0.076766022	0.042700551	0.17784111	0.128233995	0.105863622	0.157181793
face#n	0.094034754	0.152357794	0.118143165	0.118109934	0.141554418	0.114748825	0.135949336	0.125101774
face#v	0.117470654	0.111436434	0.152034583	0.131295804	0.120498599	0.126401855	0.10690207	0.133960001
face-off#n	0.112220891	0.276817018	0.066077594	0.068955779	0.218081448	0.148375546	0.060490339	0.048981386
face-saving#a	0.307578444	0.124735121	0.100968798	0.083193828	0.217011816	0.032131919	0.025714128	0.108665948
face-to-face#a	0.036451121	0.21175847	0.073642564	0.1242368	0.079091976	0.157841302	0.203134614	0.113843153
face-to-face#r	0.024317757	0.31638	0.044913247	0.199194595	0.124644114	0.119649145	0.051520216	0.119380925
faced#a	0.007031113	0.099744061	0.178882149	0.184227426	0.283607426	0.103955688	0.078564703	0.063987435
faceless#a	0.005819561	0.125742112	0.220147902	0.156554202	0.009700839	0.075420949	0.279990617	0.126623818
facelift#n	0.066051295	0.091200233	0.12952963	0.198342381	0.107570092	0.213488292	0.146526771	0.047291307
faceplate#n	0	0	0	0	0	0	1	0
facet#n	0.107146858	0.177712294	0.054705065	0.176352136	0.114626482	0.156212117	0.168783465	0.044461583
facetious#a	0	0.208575409	0	0.123088176	0.430280159	0	0.053543024	0.184513233
facial#a	0.196153948	0.305509739	0.04231555	0.082376522	0.085405126	0.122643493	0.108189459	0.057406163
facial#n	0.394067788	0	0	0	0.255939942	0.204559023	0.095545748	0.0498875
facially#r	0.210179334	0.019753854	0.133687116	0.035409481	0.246647581	0.079945593	0.105550794	0.168826247
facilitate#v	0.104590724	0.088888765	0.166943383	0.122386442	0.101824447	0.147336297	0.167863786	0.100166156
facilitation#n	0.240937619	0.076327298	0.025074213	0.049276857	0.048624099	0.342905712	0.205102239	0.011751963
facilitator#n	0.164182531	0.048494854	0.091687811	0.023034818	0.023033818	0.309873638	0.262890048	0.076802483
facility#n	0.168938463	0.088553413	0.13802427	0.117655264	0.090372235	0.137875752	0.109038358	0.149542246
facing#n	0.062113624	0.104421483	0.281089228	0.125486457	0.130414012	0.153792739	0.113965684	0.028716773
facsimile#n	0.056968215	0.026787936	0.50946139	0	0.019232037	0.092606845	0.178822467	0.11612111
fact#n	0.085445279	0.142447284	0.147945511	0.152321444	0.122504846	0.109406968	0.143221587	0.09670708
fact-finding#a	0.155623527	0.070660459	0.311981692	0.132235881	0.088637986	0.113417282	0.072274958	0.055168215
faction#n	0.168117564	0.104116075	0.154119021	0.175629508	0.090620974	0.107091546	0.091468186	0.108837126
factoid#n	0	0.282164858	0	0.139866147	0.165960232	0.059643034	0.352365729	0
factor#n	0.139127902	0.132827861	0.097273609	0.11569099	0.123144003	0.129871517	0.119567551	0.142496567
factor#v	0.183812485	0.105308468	0.154061295	0.121591934	0.119858356	0.09352303	0.099188773	0.122655659
factory#n	0.133180616	0.092562287	0.107637246	0.093949901	0.078681454	0.125981438	0.136863902	0.231143158
factotum#n	0	0.021935168	0.874438406	0.017475295	0.045251104	0.024007195	0.016892832	0
factual#a	0.090783176	0.11648222	0.170893242	0.136594725	0.08965533	0.086740675	0.159261285	0.149589347
factuality#n	0	0	0	0	0	1	0	0
factually#r	0.082782081	0.180113319	0.202368623	0.100464597	0.324623906	0.074143183	0.005464901	0.030039389
faculty#n	0.059938642	0.082995089	0.123849269	0.130169221	0.139861542	0.111521509	0.229438511	0.122226217
fad#n	0.033092089	0.127512033	0.038468568	0.082606297	0.205792313	0.118001029	0.211373689	0.183153983
fade#n	0	0.131027713	0.034297347	0.020936728	0.374148892	0.104989896	0.181646571	0.152952853
fade#v	0.082882348	0.157593191	0.081966784	0.123441078	0.091224867	0.126481443	0.166647347	0.169762943
faded#a	0.134448541	0.105839062	0.06614798	0.17887631	0.004211149	0.031014724	0.250682517	0.228779717
fadeout#n	0	0	0	0.357114511	0	0.285346235	0.357539254	0
fading#n	0	0	0	0	0	0.291077376	0.708922624	0
fado#n	0	0	0	0	0	1	0	0
fae#n	0	0	0	0	0	1	0	0
faeces#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
fag#n	0.051614862	0.011079536	0.071901742	0.211844833	0.114282303	0.065827573	0.375435625	0.098013525
faggot#n	0	0.42543576	0.372345955	0.162828353	0.012722956	0.018253529	0.004749647	0.0036638
fahd#n	0.46290726	0	0	0	0	0.184597413	0	0.352495327
fahrenheit#a	0.323882716	0.141012551	0.122015445	0.063281554	0.085120253	0.018211788	0.05364866	0.192827033
fahrenheit#n	0.350986156	0.340124343	0	0.013094682	0	0.099278528	0.138223068	0.058293222
fail#v	0.10737912	0.116871095	0.166925626	0.156320697	0.124274423	0.11214395	0.089069217	0.127015872
fail-safe#a	0.243756215	0	0.126123699	0	0.280649827	0.124351403	0.104770273	0.120348582
failing#a	0.088782999	0.166472002	0.028164594	0.419614365	0.052139667	0.04769714	0.111846659	0.085282574
failing#n	0.105509359	0.058991528	0.279107381	0.174120004	0.043520797	0.05589488	0.176774233	0.106081817
failure#n	0.142771303	0.096572456	0.177892718	0.14205002	0.111615173	0.099034558	0.099731603	0.130332168
faint#a	0.077492933	0.200580075	0.119786135	0.055890807	0.11797986	0.157243322	0.105011651	0.166015218
faint#n	0.263634725	0.115728147	0.054279177	0.108946605	0.096246109	0.112482924	0.201096424	0.04758589
faint#v	0.186586932	0.101343368	0.150934755	0.027057697	0.107633665	0.104832779	0.090167026	0.231443778
faint-hearted#a	0	0.134713459	0	0.006504478	0.27790682	0.319374427	0.261500816	0
faintly#r	0.07245034	0.068142042	0.157005383	0.119665788	0.077158225	0.226968608	0.193422419	0.085187196
fair#a	0.07941645	0.128426979	0.156375285	0.153146662	0.134365604	0.120593475	0.132904312	0.094771233
fair#n	0.035910985	0.153766658	0.101788703	0.093572548	0.12375118	0.178730826	0.226002426	0.086476673
fair#r	0.030550471	0.013115823	0.024318998	0.250807927	0	0.341184036	0.242361371	0.097661375
fair#v	0	0.16326012	0.01429732	0.049186167	0.334807738	0.209489866	0.221162979	0.00779581
fair-haired#a	0.239333344	0	0.528248183	0.074417248	0	0.017525573	0	0.140475652
fairbanks#n	0	0.51596648	0	0	0	0.48403352	0	0
fairground#n	0.071809117	0.303264047	0.026117368	0.011032006	0.403564607	0.009640286	0.055135895	0.119436675
fairly#r	0.068083295	0.15696575	0.09694727	0.121692137	0.131446811	0.12779099	0.185269038	0.111804709
fairness#n	0.039860397	0.096170424	0.143801734	0.208362068	0.107606093	0.07517672	0.242604942	0.086417622
fairway#n	0	0	0.261844817	0.096196444	0.06775068	0.119901627	0.433969372	0.02033706
fairy#n	0.05845216	0.144272861	0.037644696	0.069914511	0.151664279	0.226564404	0.258042774	0.053444314
fairyland#n	0	0	0	0	0	1	0	0
fairytale#n	0.050629258	0.111631983	0.014424678	0.118054914	0.306640217	0.10334523	0.165151965	0.130121755
faisal#n	0	0.072149332	0.128372094	0.080898069	0.187093278	0.196659854	0.144118969	0.190708405
faith#n	0.082459879	0.107539533	0.126387884	0.154568931	0.1326106	0.112196944	0.190736058	0.093500171
faithful#a	0.085754287	0.118569707	0.122073232	0.113656157	0.157909462	0.133104927	0.195657206	0.073275023
faithful#n	0	0.161870458	0.197458205	0	0.544833916	0.050617453	0	0.045219968
faithfully#r	0.030682869	0.118790772	0.117401629	0.161523709	0.239223931	0.137182757	0.102633607	0.092560726
faithfulness#n	0.006357237	0.212535385	0.094401906	0.218219498	0.010972166	0.034756514	0.184103556	0.238653737
faithless#a	0	0.263440123	0	0	0	0.736559877	0	0
fake#a	0.114307118	0.155531462	0.195208336	0.125443106	0.157906338	0.086418814	0.077266555	0.087918272
fake#n	0.132084174	0.088998076	0.148956734	0.109047714	0.200629854	0.11771656	0.065385083	0.137181804
fake#v	0.103761338	0.134860917	0.260338804	0.119006939	0.084709338	0.063953967	0.106224743	0.127143954
faker#n	0	0	0	0	0	1	0	0
fakery#n	0	0.296709322	0	0.02071933	0.336140696	0.118635482	0.03129895	0.196496222
fakir#n	0.881640801	0	0	0	0	0.118359199	0	0
falafel#n	0	0	0	0	0	0.166660363	0.833339637	0
falco#n	0	0	0	0	0.324985812	0.466060758	0	0.20895343
falcon#n	0.024409053	0.123576027	0.039021895	0.129273596	0.184176529	0.259683783	0.1248549	0.115004217
falconer#n	0	0	0	0	0	0	1	0
falconry#n	0	0	0	0	0	0	1	0
fall#n	0.177842834	0.139651688	0.078229604	0.087047498	0.127904915	0.115140267	0.109434306	0.164748888
fall#v	0.156869595	0.115263536	0.088581656	0.107693962	0.127631834	0.112300697	0.114204165	0.177454556
falla#n	0	0	0	0	0	1	0	0
fallacious#a	0	0.214321185	0.596082665	0	0	0	0	0.189596151
fallacy#n	0.02183106	0.206648993	0.261778673	0.101437252	0.127959246	0.078318931	0.112063994	0.089961851
fallback#n	0.617380025	0.047832947	0.143814129	0.040967801	0.098676867	0.033544604	0.017783626	0
fallen#a	0.044660621	0.077574987	0.056469558	0.083360272	0.138782472	0.131657028	0.149318764	0.318176298
faller#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
fallible#a	0	0.529719963	0.041734953	0.052544499	0.23144836	0.07698231	0.042461851	0.025108065
falling#a	0.161326867	0.127814065	0.123653372	0.109468896	0.078750785	0.048969213	0.082968248	0.267048554
falloff#n	0	0.310626589	0	0	0.640806405	0.048567006	0	0
fallout#n	0.154686947	0.128904886	0.11917067	0.10560344	0.114756025	0.054828909	0.101140367	0.220908756
fallow#a	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
falls#n	0.059934574	0.176544592	0.035846962	0.039542655	0.094289148	0.225650522	0.260675596	0.10751595
false#a	0.113852121	0.135034913	0.160293924	0.133566508	0.135497593	0.08050506	0.103728772	0.137521109
false#r	0.039116525	0.235144289	0.23424655	0.072813404	0.182120485	0.07603597	0.079905517	0.08061726
falsehood#n	0.04713131	0.127436168	0.250851156	0.160041758	0.116035617	0.017926098	0.096210827	0.184367065
falsely#r	0.109155179	0.194135747	0.176950775	0.206872881	0.092244673	0.055059	0.099854263	0.065727482
falseness#n	0	0.014308161	0.013264899	0.923323053	0	0.024608143	0.00550954	0.018986204
falsetto#n	0	0.356057664	0	0.14642481	0.129415434	0.278915529	0.089186563	0
falsification#n	0.221756127	0.096933045	0.213062604	0.201221303	0.07980018	0.076875904	0.002790886	0.107559951
falsify#v	0.128826204	0.046845072	0.227183129	0.162529838	0.070661709	0.051145763	0.063602424	0.249205861
falsifying#n	0	0.064665894	0.135907906	0.746082741	0	0.004853086	0	0.048490372
falsity#n	0.213359541	0.003665601	0.279792859	0.083883455	0.161533109	0.066196424	0.093450795	0.098118216
falter#n	0.185929575	0.174927037	0.100153939	0.12180733	0	0.185113649	0.176196238	0.055872231
falter#v	0.062428768	0.19854078	0.066761512	0.11843409	0.103303518	0.176993015	0.099159134	0.174379183
faltering#a	0	0.168333785	0	0.030950429	0.167378239	0.249233735	0.248651094	0.135452718
faltering#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
fame#n	0.031221362	0.195980108	0.07521537	0.086294718	0.216003057	0.136034375	0.13475208	0.12449893
famed#a	0.075633422	0.162634897	0.080009253	0.138753159	0.160057646	0.136971096	0.097154922	0.148785605
familial#a	0.014093508	0.112096853	0.071928231	0.145956055	0.182829678	0.139532801	0.261988996	0.071573878
familiar#a	0.079756044	0.187814448	0.080846528	0.141847422	0.119868736	0.140825594	0.165924276	0.08311695
familiar#n	0	0	0	0	0	0.047786767	0.952213233	0
familiarity#n	0.082204228	0.091273539	0.039768222	0.0777826	0.12979707	0.164608596	0.261967584	0.15259816
familiarize#v	0.014295166	0.29953938	0.002839796	0.110160651	0.070356232	0.023894204	0.477559687	0.001354883
familiarly#r	0	0	0	0.543699118	0.123058688	0.018653347	0.045939427	0.26864942
family#n	0.098039121	0.107552271	0.138259242	0.120576698	0.11781369	0.10486511	0.134936833	0.177957034
famine#n	0.410109168	0.069432795	0.047107798	0.036410497	0.097355379	0.055598156	0.140157473	0.143828734
famous#a	0.069434792	0.193998009	0.063698182	0.103071869	0.17705064	0.130347301	0.155603211	0.106795997
famously#r	0.096582902	0.230893648	0.052475563	0.070966525	0.178560792	0.114754878	0.107246577	0.148519117
fan#n	0.051761597	0.180959916	0.041372635	0.110747718	0.230584538	0.175911968	0.107353344	0.101308284
fan#v	0.049387799	0.236295943	0.03596512	0.138519639	0.216652404	0.133283022	0.089684543	0.10021153
fanatic#a	0.180922291	0.116356471	0.010366816	0.049888267	0.332831375	0.197905464	0.033238975	0.078490341
fanatic#n	0.029015418	0.235740776	0.038633296	0.207925757	0.094117536	0.166061085	0.174888762	0.053617369
fanatical#a	0.305893967	0.109042741	0.033419444	0.027358909	0.071701426	0.004728885	0.139938165	0.307916463
fanaticism#n	0.006182506	0.060366525	0.049070292	0.217365546	0.087711701	0.035133217	0.289661475	0.254508739
fancied#a	0	0.176813034	0	0.10350584	0.331065465	0.131206222	0.12759443	0.129815009
fancier#n	0	0	0.146881632	0	0	0.603535256	0.249583112	0
fanciful#a	0.424593347	0.307989807	0	0.021681543	0.07801736	0.088232009	0.079485934	0
fancy#a	0.012546993	0.189967244	0.070855975	0.142866377	0.088901165	0.124886744	0.237703709	0.132271794
fancy#n	0.139416348	0.177749065	0.056125478	0.021390878	0.131056084	0.215062577	0.211281346	0.047918223
fancy#v	0.006941784	0.345619684	0.0320877	0.191590332	0.076127624	0.161033084	0.085662632	0.100937161
fandango#n	0	0.23257491	0	0	0.146752273	0.483938892	0.100773703	0.035960223
fandom#n	0.058593334	0.228045413	0.045588325	0.095574764	0.203539943	0.229204269	0.112422836	0.027031116
fanfare#n	0.049653541	0.153037904	0.148287259	0.187721107	0.089057501	0.106367997	0.141745628	0.124129064
fang#n	0.013708233	0.112667803	0.085738083	0.091055878	0.351382325	0.111068784	0.092577122	0.141801773
fanged#a	0	0.788771979	0	0	0	0.211228021	0	0
fanned#a	0.945084183	0.009246746	0.012858783	0.012277869	0	0.00144574	0	0.019086679
fanny#n	0	0.412926791	0	0	0.11865026	0.161104743	0.111626683	0.195691523
fantabulous#a	0	0.611664724	0	0	0	0.388335276	0	0
fantasia#n	0.114664752	0.169535711	0.050050698	0.064925732	0.326375466	0.05789321	0.059844269	0.156710163
fantasize#v	0	0.115368507	0.004401567	0.033752556	0.048971724	0.130704302	0.574928682	0.091872662
fantastic#a	0.076920524	0.165997331	0.046394673	0.097523064	0.143724838	0.202385939	0.196734603	0.070319029
fantastical#a	0	0.230567483	0.053765389	0.029328	0.057764269	0.265330962	0.323127257	0.040116639
fantastically#r	0	0.139465172	0.02303377	0	0.357144441	0.153439481	0.326917136	0
fantasy#n	0.04770265	0.196905499	0.008452515	0.165609266	0.194794144	0.129210104	0.161295777	0.096030045
fantasy#v	0.431457575	0.394774708	0	0	0	0.173767717	0	0
fao#n	0.13024019	0.055792357	0.144052203	0.065263002	0.249838462	0.057308707	0.127166824	0.170338255
faq#n	0.24729709	0.070143262	0.102919421	0.131298033	0.075783571	0.151677232	0.102738535	0.118142855
far#a	0.156495819	0.106723651	0.142127457	0.136271594	0.103033816	0.126706674	0.096149205	0.132491786
far#n	0	0.44428315	0	0	0	0.55571685	0	0
far#r	0.146738262	0.119522368	0.117441322	0.12230112	0.124032971	0.113877204	0.118513397	0.137573356
far-flung#a	0.015493151	0.046841214	0.074569302	0.073161456	0.060427326	0.092330566	0.328224178	0.308952806
far-off#a	0.019344043	0.344795578	0.025136763	0.1989409	0.034519002	0.247902358	0.114566784	0.014794573
far-out#a	0	0.234473004	0	0	0.134656852	0.313313811	0.317556333	0
far-right#a	0.178259399	0.14346501	0.091589562	0.147369942	0.17716783	0.09189949	0.053050675	0.117198091
faraday#n	0	0.86653781	0	0	0	0.13346219	0	0
faraway#a	0.03714045	0.154359817	0.123574893	0.117228692	0.14424473	0.118387709	0.174397133	0.130666576
farc#n	0.012528018	0.248714095	0.121403994	0.006354396	0.057189905	0.31632328	0.159462032	0.07802428
farce#n	0.004501086	0.217281989	0.251030055	0.047087237	0.152205949	0.061177937	0.180113587	0.08660216
farcical#a	0	0	0	0	0	0	0.36723653	0.63276347
fare#n	0.074855633	0.165401343	0.081353825	0.085712017	0.13335038	0.223010101	0.140651756	0.095664944
fare#v	0.079210235	0.10476104	0.113884341	0.119032011	0.180279333	0.162645827	0.112340629	0.127846585
farewell#n	0.033711367	0.067819251	0.033360447	0.054566369	0.128073256	0.076662829	0.240218081	0.3655884
farfetched#a	0.012296187	0.088497637	0.293290128	0.231235615	0.128316504	0.079951589	0.120437962	0.045974378
fargo#n	0.140029227	0.247964917	0.093026207	0.18800929	0.102003475	0.072077544	0.000504839	0.156384502
farina#n	0.088113554	0.14185712	0.035070382	0.331823051	0.102425337	0.198004198	0.038236726	0.064469632
farm#n	0.160370597	0.064199184	0.114062525	0.110602381	0.081287419	0.12319313	0.168239927	0.178044836
farm#v	0.220915199	0.180413445	0.043592259	0.035852584	0.016700211	0.159756527	0.25331869	0.089451085
farmer#n	0.073583056	0.082708098	0.157086527	0.154302669	0.092766125	0.137101771	0.161081508	0.141370246
farmhand#n	0	0.387225705	0	0	0	0.612774295	0	0
farmhouse#n	0.033624345	0.223388568	0	0.003285857	0.201667793	0.131528728	0.033351381	0.373153329
farming#a	0.096720959	0.025776084	0.047793306	0.209916852	0.015747894	0.087663263	0.261542853	0.254838789
farming#n	0.118272189	0.096787517	0.077343839	0.079680512	0.081323321	0.135689121	0.211564422	0.199339079
farmland#n	0.230569865	0.02300191	0.10156008	0.057506638	0.076647898	0.09898913	0.157675791	0.254048687
farmyard#n	0	0	0	0	0.298040883	0.135531915	0.566427201	0
farragut#n	0	1	0	0	0	0	0	0
farrell#n	0	0.448624455	0	0.097082626	0.143753952	0.163519742	0.031784298	0.115234928
farrow#n	0.273061535	0.177068277	0.009870164	0.015078818	0.012201689	0.283196146	0.10645437	0.123069001
farsi#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
fart#n	0	0.498671813	0	0.132427546	0.342911289	0.025989351	0	0
fart#v	0	0.257547744	0	0	0	0.742452256	0	0
farther#a	0.006489976	0.166135719	0.095480526	0.187379458	0.070142645	0.162708792	0.274912417	0.036750467
farther#r	0.099732255	0.103407353	0.08745952	0.071676223	0.176241942	0.157688688	0.151786676	0.152007343
farthest#a	0.011292636	0.092647357	0.115415952	0.043542205	0.105941341	0.210364264	0.304249524	0.116546721
fas#n	0.112549352	0.165666158	0	0.340956926	0.09968019	0.07338947	0.122267764	0.085490141
fascia#n	0	0	0	0	0.374547174	0.34580605	0.279646776	0
fascinate#v	0.012714618	0.221963232	0.021237595	0.055487659	0.095523595	0.14748506	0.401334751	0.044253491
fascinated#a	0	0	0.085743367	0.442095421	0	0.075106077	0.397055135	0
fascinating#a	0.049309798	0.247588603	0.042255292	0.07388071	0.136497623	0.178347326	0.180896187	0.091224461
fascination#n	0.028456927	0.102244042	0.091199386	0.154131589	0.088920563	0.079238549	0.181431005	0.274377939
fascism#n	0	0.08899997	0.184029313	0	0.08967172	0.235331556	0.323234899	0.078732542
fascist#a	0.028017545	0.141092212	0.222759659	0.271322197	0.068933755	0.091295015	0.059033459	0.117546158
fascist#n	0	0.013710972	0.192243552	0.332143371	0.024156913	0.202199649	0.123773627	0.111771917
fascistic#a	0	0	0	0	0	1	0	0
fashion#n	0.027827522	0.19525046	0.038803409	0.093449391	0.26664979	0.167381822	0.153150769	0.057486837
fashion#v	0.084902857	0.26480396	0.016576374	0.15337164	0.220816361	0.155748695	0.070877607	0.032902507
fashionable#a	0.036241163	0.258407283	0.039428668	0.064742746	0.251783958	0.108282432	0.167311126	0.073802623
fashionably#r	0	0	0	0	0	1	0	0
fashioned#a	0.134204234	0.101708718	0.020719248	0.100668836	0.237914854	0.214300536	0.190483574	0
fast#a	0.121918994	0.13383762	0.070530725	0.113468584	0.1273168	0.160077081	0.163938479	0.108911717
fast#n	0.07903434	0.136668542	0.073296625	0.166126758	0.119560414	0.177444675	0.166352939	0.081515706
fast#r	0.093658828	0.131419529	0.08779543	0.143354913	0.130720986	0.136687541	0.156670176	0.119692597
fast#v	0.058266304	0.127133183	0.043711439	0.070914243	0.125366464	0.1786703	0.191696795	0.204241272
fast-growing#a	0.316627988	0.067725895	0.036220568	0.162262727	0.15087408	0.129124277	0.076164925	0.060999539
fast-paced#a	0.161061489	0.135637767	0.061175503	0.076804107	0.155179337	0.196092254	0.158628937	0.055420605
fastball#n	0	0.220747971	0.204652407	0	0	0.574599623	0	0
fasten#v	0.042653238	0.482947684	0.026654399	0.075327853	0.026801414	0.073686789	0.225707616	0.046221007
fastener#n	0	0	0	0	0.422288129	0.096016221	0.48169565	0
faster#r	0.133858839	0.133514847	0.063070941	0.110167629	0.137979153	0.169471775	0.140154899	0.111781917
fastest#r	0.019083231	0.183521889	0.06740183	0.136303126	0.106828913	0.104125695	0.187506489	0.195228828
fastidious#a	0.888686572	0	0	0	0	0.111313428	0	0
fasting#n	0.133246834	0.060007543	0.08371855	0.061641447	0.113234052	0.233958049	0.164228437	0.149965088
fat#a	0.109539704	0.214409701	0.058322477	0.106743731	0.164659507	0.116812906	0.128952591	0.100559383
fat#n	0.10195803	0.242753231	0.032370422	0.177931444	0.125720672	0.106500256	0.161129636	0.051636309
fat#v	0	0.401356945	0.035710247	0.243468924	0.079462264	0.156673301	0.050612744	0.032715576
fatah#n	0	0	0.034998565	0	0	0.450793288	0.514208146	0
fatal#a	0.206536953	0.068570958	0.216734366	0.096576768	0.071187382	0.071411159	0.072530511	0.196451903
fatalism#n	0	0.395136693	0.045790636	0.236098584	0.101893095	0.030890094	0.190190897	0
fatalist#n	0	0.350802187	0	0.376688496	0.235984924	0.009538905	0	0.026985486
fatalistic#a	0.059509783	0.113921518	0.155801563	0.083918919	0.058105477	0.00766169	0.071686849	0.449394202
fatality#n	0.221421276	0.043977015	0.143679521	0.035992299	0.056299445	0.037358942	0.030213995	0.431057506
fatally#r	0.006525007	0.085355256	0.211304304	0.193981491	0.162726808	0.098648612	0.017377166	0.224081357
fate#n	0.146869425	0.110604772	0.120797322	0.093342505	0.125004435	0.12427529	0.127069069	0.152037182
